AverTemp(°C),Precipitation(mm),AverHumidity(%),WindSpeed(m/s),SunDuration(giờ),AtmosPressure(hPa),Year,Month,Day,DayOfWeek,IsWeekend,Season_Mùa mưa
0.7069370266765564,0.7061436058231705,-0.08613291693002019,-0.39061758817913333,0.07598037159835291,-0.531535536726983,1.096842142134823,0.744925494943606,-0.763273283109857,0.0026344783474027784,-0.6301260378126045,1.457737973711325
0.6602039837106268,1.8238721012959247,1.3837743601721728,0.43371758814421785,-0.6246109454191935,-1.7709603388284978,1.096842142134823,0.744925494943606,-0.30901510365528273,-1.4990181796722397,-0.6301260378126045,1.457737973711325
0.7770365911254522,-0.04273448614357491,1.3837743601721728,0.9047662603289901,0.7281437173934868,-0.5742743230063372,1.096842142134823,0.744925494943606,-0.1954505587916392,-0.9984672936656922,-0.6301260378126045,1.457737973711325
0.5394769560486387,1.123695036631921,0.9432319744909609,1.6838082950961133,0.7717288914936563,-0.04003949451430336,1.096842142134823,0.744925494943606,-0.08188601392799563,-0.4979164076591447,-0.6301260378126045,1.457737973711325
0.5394769560486387,-0.28623962265728214,0.685353504823909,0.6511246676141129,0.7717288914936563,-0.18962524649208862,1.096842142134823,0.744925494943606,0.03167853093564791,0.0026344783474027784,-0.6301260378126045,1.457737973711325
0.7108314469237179,-0.3564968423727124,-0.030259248502157984,0.06231382738314769,1.1591526612729461,-0.33921099846984354,1.096842142134823,0.744925494943606,0.14524307579929147,0.5031853643539502,-0.6301260378126045,1.457737973711325
0.6952537659350747,-0.2742639602057883,-0.6964452951420423,-0.807314490496432,0.35524833898092184,-0.18962524649208862,1.096842142134823,0.744925494943606,0.258807620662935,1.0037362503604979,1.5869840952317447,1.457737973711325
0.4226443486338133,-0.2742639602057883,-0.1119207638967263,-0.8344903754301689,-1.9547658883280827,-0.18962524649208862,1.096842142134823,0.744925494943606,0.37237216552657854,1.5042871363670454,1.5869840952317447,1.457737973711325
0.5589490572844433,0.8434645352669659,0.8873583060630986,0.5695970128129024,-0.34372871232920965,-0.5101661435872907,1.096842142134823,0.744925494943606,0.4859367103902221,-1.4990181796722397,-0.6301260378126045,1.457737973711325
0.4421164498696166,0.2454797901890424,0.3415155452678387,-0.4812038712915896,-0.34372871232920965,-0.48879675044762877,1.096842142134823,0.744925494943606,0.5995012552538657,-0.9984672936656922,-0.6301260378126045,1.457737973711325
0.35254478418491614,0.20316578286043105,0.8787623570741956,0.035137942449410604,-0.34372871232920965,-0.531535536726983,1.096842142134823,0.744925494943606,0.7130658001175092,-0.4979164076591447,-0.6301260378126045,1.457737973711325
0.36033362467923913,0.3133418774141739,0.8852093188158722,0.2616036502305511,-0.31790046101059116,-0.2964722121904893,1.096842142134823,0.744925494943606,1.0537594347084398,1.0037362503604979,1.5869840952317447,1.457737973711325
0.28244521973602044,-0.2375385953545407,0.17389453998425516,-1.1334251097012742,0.7410578430527966,-0.21099463963178092,1.096842142134823,0.744925494943606,1.1673239795720833,1.5042871363670454,1.5869840952317447,1.457737973711325
0.4382220296224565,-0.44751187700406525,-0.614783779747474,-0.9613111717876075,0.9831976991648519,-0.18962524649208862,1.096842142134823,0.744925494943606,1.2808885244357269,-1.4990181796722397,-0.6301260378126045,1.457737973711325
0.4109610878923302,0.02273246859125779,0.4919446525736193,-0.001096570795571908,0.6506589634376292,-0.27510281905079703,1.096842142134823,0.744925494943606,1.3944530692993704,-0.9984672936656922,-0.6301260378126045,1.457737973711325
0.5277936953071569,-0.3277552524891273,0.010571509195124649,-1.0156629416550813,0.946069587894336,-0.27510281905079703,1.096842142134823,0.744925494943606,1.508017614163014,-0.4979164076591447,-0.6301260378126045,1.457737973711325
0.5628434775316048,-0.47625346688765036,-0.25160493496637726,-1.378008074104906,1.125253081417257,-0.2964722121904893,1.096842142134823,0.744925494943606,1.6215821590266575,0.0026344783474027784,-0.6301260378126045,1.457737973711325
0.7341979684066827,-0.4682696919199878,-0.9629197137979942,-0.8979007736088881,1.0897392358541562,-0.2964722121904893,1.096842142134823,1.0357525717366578,-1.6717896420190053,0.5031853643539502,-0.6301260378126045,1.457737973711325
0.67578166469927,-0.23274833037394313,-0.623379728736377,-0.8979007736088881,0.8314567226679647,-0.1468864602127344,1.096842142134823,1.0357525717366578,-1.5582250971553617,1.0037362503604979,1.5869840952317447,1.457737973711325
0.5394769560486387,-0.2662801852381258,-0.6577635246919832,-0.8979007736088881,0.5618743495298764,-0.21099463963178092,1.096842142134823,1.0357525717366578,-1.4446605522917182,1.5042871363670454,1.5869840952317447,1.457737973711325
0.5628434775316048,1.7623970340449233,0.8121437524102099,-0.15509325208674737,-0.7876517818679777,-0.40331917788889,1.096842142134823,1.0357525717366578,-1.3310960074280747,-1.4990181796722397,-0.6301260378126045,1.457737973711325
0.5472657965429603,1.7448327291160655,0.6402247726321733,-0.14603462377550155,0.13893673418748728,-0.5529049298666753,1.096842142134823,1.0357525717366578,-1.2175314625644311,-0.9984672936656922,-0.6301260378126045,1.457737973711325
0.48106065234122597,3.3304104376938444,1.0420853878633292,2.100505197413412,-2.4309742720151233,-2.2624563810411775,1.096842142134823,1.0357525717366578,-0.8768378279735005,0.5031853643539502,-0.6301260378126045,1.457737973711325
0.7887198518669353,-0.0036139888020284934,0.04710429239795728,2.100505197413412,0.14055099989490025,-1.6854827662697893,1.096842142134823,1.0357525717366578,-0.763273283109857,1.0037362503604979,1.5869840952317447,1.457737973711325
0.7186202874180395,1.8893390560307575,0.8486765356130395,-0.39061758817913333,-0.14678829602473736,-1.364941869174557,1.096842142134823,1.0357525717366578,-0.6497087382462133,1.5042871363670454,1.5869840952317447,1.457737973711325
0.6952537659350747,0.2598505851308349,0.9819137449410169,-0.09168285390802819,0.31327743058816704,-1.2580949034761564,1.096842142134823,1.0357525717366578,-0.5361441933825698,-1.4990181796722397,-0.6301260378126045,1.457737973711325
0.2863396399831819,0.40355853454876056,0.19323542520928474,1.7834532065198154,-0.844151081627458,-1.3222030828952027,1.096842142134823,1.0357525717366578,-0.42257964851892627,-0.9984672936656922,-0.6301260378126045,1.457737973711325
0.2863396399831819,0.6550474460301302,0.5521162954959314,1.8287463480760433,-1.817553303197917,-1.8350685182475444,1.096842142134823,1.0357525717366578,-0.30901510365528273,-0.4979164076591447,-0.6301260378126045,1.457737973711325
0.48106065234122597,0.08340915834549308,-0.7802557977838341,-0.7167282073839759,-0.24848703559180055,-1.3435724760348646,1.096842142134823,1.0357525717366578,-0.1954505587916392,0.0026344783474027784,-0.6301260378126045,1.457737973711325
0.21624007553428615,0.08340915834549308,1.858700541808991,0.9410007735739726,-1.1573186288657145,-1.0230315789396627,1.096842142134823,1.0357525717366578,-0.08188601392799563,0.5031853643539502,-0.6301260378126045,1.457737973711325
0.27465637924169883,0.4163325744970206,1.9253191464729797,0.2706622785417969,-0.845765347334871,0.3873483682792994,1.096842142134823,1.0357525717366578,0.258807620662935,-1.4990181796722397,-0.6301260378126045,1.457737973711325
0.27465637924169883,0.4027601570519943,1.5191605567473738,-0.7167282073839759,-1.8805096657870515,0.7719974447935783,1.096842142134823,1.0357525717366578,0.37237216552657854,-0.9984672936656922,-0.6301260378126045,1.457737973711325
0.19676797429848147,-0.24472399282543697,1.2376432273608424,-0.9522525434763619,0.22449281668041202,0.7719974447935783,1.096842142134823,1.0357525717366578,0.4859367103902221,-0.4979164076591447,-0.6301260378126045,1.457737973711325
0.37201688542072087,-0.24472399282543697,0.5800531297098611,-0.9794284284100987,0.6651873548043525,0.3873483682792994,1.096842142134823,1.0357525717366578,0.5995012552538657,0.0026344783474027784,-0.6301260378126045,1.457737973711325
0.22402891602860775,2.162384159924816,0.833633624882463,0.7054764374815867,-0.6665818538119501,0.7078892653745319,1.096842142134823,1.0357525717366578,0.7130658001175092,0.5031853643539502,-0.6301260378126045,1.457737973711325
-0.2510903541250193,3.570722064220486,0.6101389511710171,2.0461534275459385,-0.9135645070462465,0.6010422996761312,1.096842142134823,1.0357525717366578,1.0537594347084398,-1.4990181796722397,-0.6301260378126045,1.457737973711325
-0.20046289091192826,3.570722064220486,1.1409388012356976,2.1457983389696405,-1.5721849156710361,0.2591320094412368,1.096842142134823,1.0357525717366578,1.1673239795720833,-0.9984672936656922,-0.6301260378126045,1.457737973711325
-0.0018474583067240806,3.050179936328889,1.6609937150642513,0.37030718996549866,-2.1872201501956554,0.19502383002219031,1.096842142134823,1.0357525717366578,1.3944530692993704,0.0026344783474027784,-0.6301260378126045,1.457737973711325
0.09161862762513784,1.0733972543356467,1.2204513293830392,0.37030718996549866,-0.5842543027338516,0.7292586585142241,1.096842142134823,1.0357525717366578,1.508017614163014,0.5031853643539502,-0.6301260378126045,1.457737973711325
0.21234565528712465,1.1612187789799346,0.6294798363960468,-0.2547381635104491,-0.6665818538119501,0.7933668379332707,1.096842142134823,1.0357525717366578,1.6215821590266575,1.0037362503604979,1.5869840952317447,1.457737973711325
0.13445725034390732,1.1851701038829223,0.7283332497684181,-0.0645069689742911,-0.30498633535128084,0.750628051653886,1.096842142134823,1.0357525717366578,1.7351467038903012,1.5042871363670454,1.5869840952317447,1.457737973711325
0.07604094663649465,-0.09862091091721265,0.3006847875705561,-0.15509325208674737,-0.3098291324735219,0.7719974447935783,1.096842142134823,1.3265796485297094,-1.6717896420190053,-1.4990181796722397,-0.6301260378126045,1.457737973711325
0.12666840984958572,0.028321111068621587,0.4253260479096305,-0.001096570795571908,-0.16131668739146282,0.7292586585142241,1.096842142134823,1.3265796485297094,-1.5582250971553617,-0.9984672936656922,-0.6301260378126045,1.457737973711325
0.021519063176242092,-0.07307283102069252,0.8357826121296895,-0.2547381635104491,0.019481071838873185,0.558303513396777,1.096842142134823,1.3265796485297094,-1.4446605522917182,-0.4979164076591447,-0.6301260378126045,1.457737973711325
0.10330188836662092,-0.2127888929547868,0.3157276983011357,-0.7348454640064672,-0.08544619914301813,0.3873483682792994,1.096842142134823,1.3265796485297094,-1.3310960074280747,0.0026344783474027784,-0.6301260378126045,1.457737973711325
0.23960659701725093,-0.4930193943197417,-1.0295383184619828,-1.1515423663237654,0.32942008766230335,0.04543807804440505,1.096842142134823,1.3265796485297094,-1.2175314625644311,0.5031853643539502,-0.6301260378126045,1.457737973711325
0.3058117412189866,-0.5536960840739769,-1.521656398076604,-1.160600994635011,0.48761812698884677,-0.3605803916095358,1.096842142134823,1.3265796485297094,-1.1039669177007876,1.0037362503604979,1.5869840952317447,1.457737973711325
0.1656126123211951,-0.14253167323935653,-0.9865585735174738,-0.7167282073839759,0.28260638214730527,-0.10414767393334985,1.096842142134823,1.3265796485297094,-0.990402372837144,1.5042871363670454,1.5869840952317447,1.457737973711325
-0.01742513929536727,5.549101501207262,0.9260400765131548,2.490026214796974,-1.6706551238232712,0.4087177614189917,1.096842142134823,1.3265796485297094,-0.8768378279735005,-1.4990181796722397,-0.6301260378126045,1.457737973711325
-0.6755821610655554,3.8709120030045976,0.7562700839823477,2.2635605070158333,-1.6706551238232712,0.4087177614189917,1.096842142134823,1.3265796485297094,-0.763273283109857,-0.9984672936656922,-0.6301260378126045,1.457737973711325
-0.8079924494690253,3.53160156687894,0.7928028671851803,2.3088536485720614,-1.9741370768170472,0.9429525899110255,1.096842142134823,1.3265796485297094,-0.6497087382462133,-0.4979164076591447,-0.6301260378126045,1.457737973711325
-0.8079924494690253,1.0829777842968418,0.10082897357859297,1.4573425873149728,-2.1791488216585866,0.6865198722348396,1.096842142134823,1.3265796485297094,-0.5361441933825698,0.0026344783474027784,-0.6301260378126045,1.457737973711325
-0.3562397007983629,1.0829777842968418,0.8056967906685334,1.7472186932748328,-2.1791488216585866,0.750628051653886,1.096842142134823,1.3265796485297094,-0.42257964851892627,0.5031853643539502,-0.6301260378126045,1.457737973711325
-0.5353830321677638,4.290858566303647,1.1516837374718272,2.7164919225781143,-2.1291065847287625,0.6865198722348396,1.096842142134823,1.3265796485297094,-0.30901510365528273,1.0037362503604979,1.5869840952317447,1.457737973711325
-0.4886499892018342,4.128787934460098,1.3687314494415932,1.8830981179435176,-2.2308053242958255,0.6437810859554853,1.096842142134823,1.3265796485297094,-0.1954505587916392,1.5042871363670454,1.5869840952317447,1.457737973711325
-0.2355126731363761,1.8214769688056258,1.1409388012356976,1.2580527644675694,-2.1307208504361754,0.3446095819999452,1.096842142134823,1.3265796485297094,-0.08188601392799563,-1.4990181796722397,-0.6301260378126045,1.457737973711325
-0.1303633264630325,1.1484447390316745,1.55354435270298,0.9591180301964639,-1.4495007219075955,0.3446095819999452,1.096842142134823,1.3265796485297094,0.03167853093564791,-0.9984672936656922,-0.6301260378126045,1.457737973711325
-0.060263762014136746,1.5915442497369452,1.875892439786794,1.0678215699314113,-1.339730653803463,0.43008715455868396,1.096842142134823,1.3265796485297094,0.14524307579929147,-0.4979164076591447,-0.6301260378126045,1.457737973711325
-0.15762426819315878,0.6502571810495328,1.095810069043965,1.4211080740699904,-1.2122036629177795,0.17365443688249801,1.096842142134823,1.3265796485297094,0.258807620662935,0.0026344783474027784,-0.6301260378126045,1.457737973711325
-0.30950665783243336,-0.4634794269393903,0.12231884605084602,-0.27285542013294034,-0.6213824140043653,-0.10414767393334985,1.096842142134823,1.3265796485297094,0.37237216552657854,0.5031853643539502,-0.6301260378126045,1.457737973711325
-0.2549847743721808,-0.4634794269393903,-0.36120328457487516,-1.0609560832113094,-0.14517403031732437,-0.10414767393334985,1.096842142134823,1.3265796485297094,0.4859367103902221,1.0037362503604979,1.5869840952317447,1.457737973711325
-0.11089122522722782,-0.4004076046948563,0.47690174184304274,-0.8616662603639058,-0.14517403031732437,0.19502383002219031,1.096842142134823,1.3265796485297094,0.5995012552538657,1.5042871363670454,1.5869840952317447,1.457737973711325
-0.10699680498006771,0.24228628020197746,0.10297796082581644,0.27972090685304235,-1.3139024024848427,0.5369341202570846,1.096842142134823,1.3265796485297094,0.7130658001175092,-1.4990181796722397,-0.6301260378126045,1.457737973711325
-0.46917788796602955,1.2362662636759625,0.4532628821235632,2.6440228960881496,-1.3139024024848427,0.9429525899110255,1.096842142134823,1.3265796485297094,0.8266303449811527,-0.9984672936656922,-0.6301260378126045,1.457737973711325
-0.741787305267291,2.9184476493624576,0.4532628821235632,2.6259056394656577,-1.8143247717830908,0.9429525899110255,1.096842142134823,1.3265796485297094,0.9401948898447963,-0.4979164076591447,-0.6301260378126045,1.457737973711325
-0.7885203482332219,0.33729320231716153,0.18893745071483475,1.937449887810991,-1.4495007219075955,0.9429525899110255,1.096842142134823,1.3265796485297094,1.0537594347084398,0.0026344783474027784,-0.6301260378126045,1.457737973711325
-0.924825056883852,0.206359292847496,0.0277634071729277,2.037094799234693,-1.0540056235912383,0.9215831967713333,1.096842142134823,1.3265796485297094,1.1673239795720833,0.5031853643539502,-0.6301260378126045,1.457737973711325
-0.6911598420541999,1.686551171852129,0.9088481785353517,2.037094799234693,-1.0540056235912383,0.9002138036316714,1.096842142134823,1.3265796485297094,1.2808885244357269,1.0037362503604979,1.5869840952317447,1.457737973711325
-0.5081220904376376,3.1779203358114896,0.9088481785353517,2.037094799234693,-2.109735396239798,0.558303513396777,1.096842142134823,1.3265796485297094,1.3944530692993704,1.5042871363670454,1.5869840952317447,1.457737973711325
-0.6989486825485215,0.9640195372786703,0.12446783329807254,2.7436678075118506,-1.66581232670103,0.9643219830507178,1.096842142134823,1.3265796485297094,1.6215821590266575,-0.9984672936656922,-0.6301260378126045,1.457737973711325
-1.131229329983379,-0.14093491824582408,-0.7093392186253954,2.7436678075118506,-1.1266475804248548,1.4130792389840128,1.096842142134823,1.617406725322761,-1.6717896420190053,-0.4979164076591447,-0.6301260378126045,1.457737973711325
-1.2986894006112968,-0.3820449222692325,-0.5675060603085148,2.0099189143009557,-1.2816170883365698,1.4771874184030593,1.096842142134823,1.617406725322761,-1.5582250971553617,0.0026344783474027784,-0.6301260378126045,1.457737973711325
-1.4934104129693409,-0.5105836992485993,-1.906325115329957,1.846863604698535,-1.2009038029658843,1.6481425635205065,1.096842142134823,1.617406725322761,-1.4446605522917182,0.5031853643539502,-0.6301260378126045,1.457737973711325
-1.7699142505177639,-0.5361317791451193,-1.2573309666678787,1.9465085161222364,-0.30498633535128084,1.5199262046824136,1.096842142134823,1.617406725322761,-1.3310960074280747,1.0037362503604979,1.5869840952317447,1.457737973711325
-1.2052233146794362,-0.3085941925667372,0.8787623570741956,2.508143471419465,-1.8256246317349862,1.1780159144475193,1.096842142134823,1.617406725322761,-1.2175314625644311,1.5042871363670454,1.5869840952317447,1.457737973711325
-1.3804722258016757,-0.3085941925667372,-0.09902684041337324,1.9827430293672188,-2.2146626672216874,1.1780159144475193,1.096842142134823,1.617406725322761,-1.1039669177007876,-1.4990181796722397,-0.6301260378126045,1.457737973711325
-1.481727152227858,-0.4163751546301814,-0.7243821293559719,1.3576976758912715,-1.2606316341401906,1.3276016664253045,1.096842142134823,1.617406725322761,-0.990402372837144,-0.9984672936656922,-0.6301260378126045,1.457737973711325
-0.8897752746594041,-0.4163751546301814,0.8787623570741956,1.4573425873149728,-1.4866288331781092,1.1780159144475193,1.096842142134823,1.617406725322761,-0.8768378279735005,-0.4979164076591447,-0.6301260378126045,1.457737973711325
-0.8469366519406346,-0.3085941925667372,-0.2602008839552803,1.6747496667848678,-0.5358263315114405,1.541295597822106,1.096842142134823,1.617406725322761,-0.763273283109857,0.0026344783474027784,-0.6301260378126045,1.457737973711325
-0.8469366519406346,-0.519365851713028,-0.9435788285729646,1.6747496667848678,-0.4615701089704091,1.541295597822106,1.096842142134823,1.617406725322761,-0.6497087382462133,0.5031853643539502,-0.6301260378126045,1.457737973711325
-0.9754525200969444,-0.3860368097530637,-0.9435788285729646,0.8775903753952534,-0.4615701089704091,1.263493487006258,1.096842142134823,1.617406725322761,-0.5361441933825698,1.0037362503604979,1.5869840952317447,1.457737973711325
-0.9014585354008872,-0.11778197083960273,-0.9435788285729646,1.8287463480760433,-1.575413447085862,1.3703404527046588,1.096842142134823,1.617406725322761,-0.42257964851892627,1.5042871363670454,1.5869840952317447,1.457737973711325
-0.9014585354008872,-0.1297576332910965,-0.9435788285729646,1.9193326311885,-1.2767742912143287,1.3062322732856122,1.096842142134823,1.617406725322761,-0.30901510365528273,-1.4990181796722397,-0.6301260378126045,1.457737973711325
-1.0143967225685524,-0.1297576332910965,0.6251818619015967,1.267111392778815,-1.5124570844967278,1.3062322732856122,1.096842142134823,1.617406725322761,-0.1954505587916392,-0.9984672936656922,-0.6301260378126045,1.457737973711325
-0.8469366519406346,-0.1433300507361228,1.1882165206746598,0.3340726767205161,-1.4123726106370798,0.49419533397773047,1.096842142134823,1.617406725322761,-0.08188601392799563,-0.4979164076591447,-0.6301260378126045,1.457737973711325
-0.8157812899633482,-0.37645627979186874,1.3107087937665076,-0.1279173671530103,-1.192832474428815,0.5796729065364389,1.096842142134823,1.617406725322761,0.03167853093564791,0.0026344783474027784,-0.6301260378126045,1.457737973711325
-0.7885203482332219,0.09937670828081809,0.9475299489854109,1.8106290914535526,-1.4156011420519057,0.9215831967713333,1.096842142134823,1.617406725322761,0.14524307579929147,0.5031853643539502,-0.6301260378126045,1.457737973711325
-0.7885203482332219,0.5752096963535049,-0.15704949608845892,3.160364709829149,-1.6787264523603402,1.135277128168165,1.096842142134823,1.617406725322761,0.258807620662935,1.0037362503604979,1.5869840952317447,1.457737973711325
-1.7076035265631897,-0.3780530347854012,0.7799089437018273,2.671198781021886,-0.48578409458161464,0.6010422996761312,1.096842142134823,1.617406725322761,0.4859367103902221,-1.4990181796722397,-0.6301260378126045,1.457737973711325
-1.544037876182432,-0.512978831738898,0.4897956653263958,2.671198781021886,-1.5043857559596607,0.9215831967713333,1.096842142134823,1.617406725322761,0.5995012552538657,-0.9984672936656922,-0.6301260378126045,1.457737973711325
